,Under 10,10s,20s,30s,40s,50s,60s,70s,80s,Over 90
2021-04-14,0.043936731107205626,0.08410281129337571,0.18861492548281542,0.12354133404905736,0.09755963922719373,0.10059781488352917,0.07161028521537922,0.05152898264032963,0.05607220438526173,0.06985901181252381
2021-04-21,0.046234076524575854,0.08435386446141564,0.1594245203485702,0.11781817320652914,0.09877723222846915,0.0930117501546073,0.07161028521537922,0.056546786193320535,0.06147174999273138,0.09843769846310174
2021-04-28,0.04192655386700667,0.07330752506765884,0.13288778840834722,0.0968990335752191,0.08096993458481601,0.08262213976499691,0.06924478029835468,0.05210795997336704,0.07933178546359253,0.08573605995173378
2021-05-05,0.027280976831271467,0.07104804655529948,0.1151285908791211,0.08111100366479644,0.06894620369722115,0.06712018140589569,0.05784734751632736,0.05558182397159151,0.06977874323499238,0.12066556585799568
2021-05-12,0.027280976831271467,0.04845326143170601,0.09675700722819752,0.05821836029468358,0.05098670692840858,0.04963924963924964,0.03999853768786948,0.034352655093553085,0.03405867229327009,0.08256065032389179
2021-05-19,0.0120610634411937,0.021590572451433764,0.05082804810088857,0.038285972532774964,0.02678704602805943,0.030509173366316224,0.027095783595008353,0.021808146211075838,0.02699772803734824,0.047631144417629875
2021-05-26,0.00832787713796708,0.017573721762794925,0.034497751522289836,0.024668796735035414,0.020090284521044572,0.01616161616161616,0.013977983600599549,0.01293049377116886,0.018275385132974196,0.025403277022735933
2021-06-02,0.007466372606453243,0.013807924242196012,0.024495444867898106,0.019932387761908615,0.01400231951466743,0.013193156050298907,0.011397432782027324,0.009649622217290193,0.012045140201278446,0.031754096278419915
2021-06-09,0.0045946908347404575,0.00903791404943739,0.021637642966643326,0.014209226919380398,0.012175930012754287,0.009894867037724181,0.006236331144882875,0.005210795997336704,0.009968391890713198,0.0
2021-06-16,0.0020101772401989503,0.00602527603295826,0.01796332623645861,0.008486066076852183,0.011567133512116572,0.007915893630179345,0.006666422947978246,0.006754735552103135,0.006230244931695748,0.0
2021-06-23,0.0051690271890830145,0.007782648209237753,0.015309653042436318,0.012827774302218415,0.011414934386957143,0.0072562358276643995,0.005806239341787505,0.002701894220841254,0.006230244931695748,0.0
2021-06-30,0.006892036252110686,0.008284754545317607,0.02122938555217836,0.01598538028430295,0.014306717764986286,0.009235209235209235,0.004300918030953707,0.0032808715538786655,0.0037381469590174487,0.0
2021-07-07,0.004020354480397901,0.02309689145967333,0.043683543347751624,0.020327088509669182,0.016894102892696574,0.013687899402185117,0.005806239341787505,0.0023159093321496464,0.0,0.0
2021-07-14,0.007466372606453243,0.04142377272658804,0.08144735418576121,0.03887802365441581,0.028309037279653716,0.02391259534116677,0.010967340978931954,0.003087879109532862,0.0,0.0
2021-07-21,0.018953099693304387,0.045942729751306734,0.11594510570805104,0.07065143384914142,0.04839932180069829,0.03463203463203463,0.017418718025362514,0.005210795997336704,0.0,0.0
2021-07-28,0.041352217512664116,0.09088124683045376,0.22086726122554792,0.12965919563934614,0.08370951883768572,0.06728509585652442,0.020644406548577795,0.00849166755121537,0.006645594593808798,0.0
2021-08-04,0.06920753069827813,0.11623761680248643,0.2212755186400129,0.15215713826169844,0.11140975961670173,0.08476602762317048,0.03161174752750975,0.007912690218177958,0.008722342904374047,0.015877048139209957
2021-08-11,0.11199558909679865,0.1963235774072233,0.3611036830942646,0.2257688277190441,0.15204692603426914,0.11214182642754071,0.04967560325751531,0.016790342658084937,0.017860035470861145,0.031754096278419915
2021-08-18,0.1527734702551202,0.3251138526117061,0.5797255285402552,0.294644108203263,0.19998965045948916,0.1414965986394558,0.05698716391013662,0.021808146211075838,0.026167028713122143,0.05715737330115585
