,Under 10,10s,20s,30s,40s,50s,60s,70s,80s,Over 90
2021-05-19,0.012490743466895068,0.02225960916267633,0.05139191598969685,0.039201897856828205,0.028053084085931698,0.029487710797283944,0.027641580835170623,0.02228673761606854,0.025363280213519798,0.04305396096440873
2021-05-26,0.00862456096523707,0.018118286527759802,0.03488045703718381,0.025258954804657348,0.021039813064448774,0.015620517070993656,0.014259545668937225,0.01321426035643002,0.01716898968299802,0.022962112514351322
2021-06-02,0.007732365003315995,0.014235796557525559,0.024767188428769567,0.020409235482163137,0.014664112135827932,0.012751442506933598,0.011627014160825738,0.009861388325694045,0.011315925018339603,0.02870264064293915
2021-06-09,0.004758378463579074,0.009317975928562185,0.021877683112079785,0.014549157967482632,0.012751401857241681,0.009563581880200197,0.006361951144602762,0.005325149695874784,0.009364903463453464,0.0
2021-06-16,0.0020817905778158447,0.00621198395237479,0.018162604847764347,0.008689080452802127,0.012113831764379596,0.007650865504160158,0.006800706395954676,0.006902971827985831,0.005853064664658415,0.0
2021-06-23,0.005353175771526458,0.00802381260515077,0.015479492767980978,0.013134656498421821,0.011954439241164076,0.007013293378813478,0.0059231958932508474,0.0027611887311943324,0.005853064664658415,0.0
2021-06-30,0.007137567695368611,0.008541477934515335,0.021464896638266957,0.01636780271341796,0.014982897182258974,0.008926009754853519,0.004387552513519146,0.003352872030735975,0.003511838798795049,0.0
2021-07-07,0.004163581155631689,0.023812605150770026,0.04416815269797239,0.020813378759037653,0.01769257007692283,0.013229621600943606,0.0059231958932508474,0.0023667331981665706,0.0,0.0
2021-07-14,0.007732365003315995,0.04270738967257668,0.08235090152565881,0.03980811277213998,0.029647009318086906,0.023111989543817144,0.011188258909473822,0.0031556442642220943,0.0,0.0
2021-07-21,0.01962831116226368,0.04736637763685777,0.11723135856284261,0.07234164656053864,0.05068682238253568,0.03347253658070069,0.017769587679752542,0.005325149695874784,0.0,0.0
2021-07-28,0.042825406172211665,0.09369742461498641,0.22331748233273893,0.132761066453279,0.08766588776853655,0.06503235678536134,0.021060252064891902,0.008678021726610759,0.006243268975635643,0.0
2021-08-04,0.0716730756076598,0.11983952374789698,0.22373026880655175,0.1557972332351265,0.11667532699376137,0.08192801810704836,0.03224851097436572,0.008086338427069116,0.008194290530521781,0.014351320321469576
2021-08-11,0.11598547504973993,0.20240714378154523,0.3651096360874447,0.23116995437222404,0.1592331306923055,0.10838726130893557,0.050676231531146136,0.017158815686707636,0.01677878537202079,0.02870264064293915
2021-08-18,0.1582160839140042,0.3351883007635564,0.5861567928142131,0.30169295618682734,0.2094417755051946,0.13675922088686282,0.058135070804128684,0.02228673761606854,0.024582871591565345,0.05166475315729047
2021-08-25,0.23910851779484846,0.38333117639446096,0.49121590383726305,0.3322057735908534,0.22522163530353118,0.15636456374127322,0.062303245691971876,0.03431763137341527,0.03589879660990495,0.03157290470723306
2021-09-01,0.1998518954703211,0.29299857642034427,0.3562347269004689,0.2574392673690677,0.18457654188357334,0.12863017628869267,0.05791569317845273,0.02859802614451273,0.031216344878178214,0.05166475315729047
2021-09-08,0.13115280640239824,0.17626504464863466,0.1944224291658411,0.15155372882794407,0.10870570083298532,0.07491472472823488,0.03685544111356083,0.023667331981665707,0.02224164572570198,0.025832376578645237
2021-09-15,0.0752418594553441,0.08412061602174195,0.0980367875305462,0.07213957492210138,0.056903130787941,0.03411010870604737,0.019743986310836157,0.0134114881229439,0.014827763817134652,0.01722158438576349
