,Under 10,10s,20s,30s,40s,50s,60s,70s,80s,Over 90
2021-06-23,0.0037082589106371406,0.005893414912482789,0.014764565850974966,0.009343602018218036,0.00809768297259713,0.006106162683830725,0.0037146105953076215,0.003365325290740067,0.004766551851303652,0.0
2021-06-30,0.004326302062409997,0.007232827392592513,0.017191617771683182,0.010337602232922082,0.008564856990246963,0.005166753040164459,0.005365548637666564,0.0028845645349200575,0.0042648095511664255,0.0
2021-07-07,0.0046353236382964255,0.015269302273250861,0.03276520092956089,0.01351840291997503,0.007319059609847405,0.010176937806384541,0.0037146105953076215,0.0028845645349200575,0.0027595826507547457,0.0
2021-07-14,0.009270647276592851,0.03857507942716007,0.06795745377982998,0.022265604809370638,0.021490004811892383,0.016439668764159643,0.008048322956499846,0.0028845645349200575,0.003010453800823359,0.0
2021-07-21,0.022249553463822843,0.049290379268037865,0.09607080519470013,0.044730009661682085,0.03083348516488907,0.02692974311843294,0.011762933551807467,0.003846086046560077,0.003763067251029199,0.0
2021-07-28,0.04326302062409997,0.08679392871111016,0.1735342123306373,0.08846601910866013,0.06540436247097682,0.053546349688977125,0.02022399101889705,0.005929382655113452,0.008780490252401464,0.0
2021-08-04,0.06551257408792281,0.12295806567407272,0.20144530941878175,0.12106922615095285,0.08050965570832146,0.0641929923171948,0.025383172401268746,0.008974200775306846,0.007526134502058398,0.008651433734823943
2021-08-11,0.1078485299843635,0.19180386715171258,0.3090446112368459,0.17852243856084674,0.12489118738505572,0.09190557680534962,0.034669698889537796,0.01698688003897367,0.016557495904528475,0.024993030789491392
2021-08-18,0.15605589582264634,0.3045823979769514,0.42938593563862815,0.21828244714900857,0.16242083346959243,0.12462834605972453,0.05117907931312723,0.02211499476772044,0.02634147075720439,0.03172192369435446
2021-08-25,0.22713085827652488,0.3683384320301743,0.42837466400499974,0.25168085436306453,0.19496729003253088,0.1263505970731127,0.05179818107901183,0.029646913275567257,0.03236237835885111,0.03172192369435446
2021-09-01,0.18634001025951633,0.2764547358946472,0.30398825306870375,0.21251724590372512,0.15759336862054413,0.10662299455612112,0.048289937738999075,0.029646913275567257,0.03612544560988031,0.03941208701419796
2021-09-08,0.12453569508223064,0.17224844494211058,0.18162438539966466,0.13419002898504626,0.09686074632606566,0.06372328749536167,0.034050597123653194,0.019550937403347058,0.0245853727067241,0.03364446452431533
2021-09-15,0.07787343712337995,0.08384722125486876,0.08595808885841591,0.06461001395576302,0.042512835606134926,0.029747972049431734,0.016096645912999693,0.009775468701673529,0.014550526703979568,0.02114794912956964
2021-09-22,0.04388106377587283,0.0476830842919062,0.06310334993841356,0.03538640764346405,0.025850295643290836,0.018944761147269683,0.009286526488269053,0.008813947190033509,0.011038330603018983,0.0
2021-09-29,0.02657585552623284,0.02223424716982143,0.031753929295932466,0.02485000536760116,0.01619536594519426,0.011116347450050806,0.0063973849141409035,0.0035255788760134034,0.006271778751715332,0.0
2021-10-06,0.013905970914889277,0.010179534848833908,0.01678710911823181,0.011928002576448557,0.00840913231769702,0.007358708875385745,0.0043337123611922245,0.0035255788760134034,0.00928223255253869,0.019225408299608764
2021-10-13,0.008034560973047139,0.0064291799045266785,0.010314970663009909,0.007156801545869134,0.004983189521598233,0.0031313654788875512,0.002476407063538414,0.0014422822674600288,0.0022578403506175195,0.0
2021-10-20,0.004326302062409997,0.0029467074562413943,0.007281155762124641,0.004373600944697804,0.0034259427960987854,0.0020353875612769082,0.002476407063538414,0.0,0.001756098050480293,0.0
2021-10-27,0.005562388365955711,0.005893414912482789,0.006067629801770534,0.005367601159401851,0.0023358700882491717,0.002818228930998796,0.003095508829423018,0.0008012679263666826,0.0012543557503430663,0.0
2021-11-03,0.0033992373347507122,0.0026788249602194493,0.0036405778810623206,0.0031808006870529485,0.0028030441058990063,0.0023485241091656633,0.0,0.002083296608553375,0.004013938401097812,0.008651433734823943
2021-11-10,0.008034560973047139,0.0034824724482852842,0.0020225432672568446,0.0029820006441121393,0.0018686960705993376,0.002505092383110041,0.0010318362764743393,0.0,0.0015052269004116796,0.0
2021-11-17,0.002472172607091427,0.0018751774721536146,0.002224797593982529,0.002186800472348902,0.0010900727078496136,0.0,0.0,0.0,0.0022578403506175195,0.0
2021-11-24,0.003090215758864284,0.0016072949761316696,0.0012135259603541068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0018541294553185703,0.0,0.0010112716336284223,0.0009940002147040463,0.000778623362749724,0.0007828413697218878,0.0,0.0008012679263666826,0.0,0.0
2021-12-08,0.001545107879432142,0.0,0.002629306247433898,0.0015904003435264743,0.0012457973803995583,0.0,0.0,0.0,0.0,0.0
2021-12-15,0.0,0.0,0.0016180346138054758,0.0023856005152897114,0.0012457973803995583,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.002472172607091427,0.004286119936351119,0.004651849514690743,0.0033796007299937577,0.0014015220529495032,0.0018788192873325307,0.001238203531769207,0.0,0.0022578403506175195,0.0
2021-12-29,0.006489453093614996,0.006697062400548623,0.011123987969912647,0.009144801975277226,0.005450363539248068,0.0037576385746650614,0.0022700398082435465,0.002083296608553375,0.0015052269004116796,0.0
2022-01-05,0.03646454595459855,0.06563121152537651,0.13854421380709386,0.060634013096946826,0.03784109542963659,0.030687381693098002,0.017747583955358637,0.010736990213313547,0.014550526703979568,0.024993030789491392
2022-01-12,0.2787374614495584,0.47495566544690837,0.7722070194386633,0.31171846733118896,0.22393207912682062,0.1596996394232651,0.07656225171439597,0.04422998953544088,0.04766551851303652,0.09516577108306337
2022-01-19,0.8457920532011545,0.9255340237558197,1.1247363109215314,0.7059389524828137,0.5212104790246652,0.3438239295818531,0.2053354190183935,0.11906841385808904,0.13471780758684532,0.2595430120447183
2022-01-26,1.143997873931558,1.1272495432603442,1.0494977013795768,0.8910217924607071,0.7227182053042938,0.4629723860535244,0.313884595303494,0.20688737858787745,0.25814641342060307,0.4642936104355516
2022-02-02,1.225579569965575,1.1259101307802346,0.9588877630064702,0.9208417989018286,0.778623362749724,0.5180844184819453,0.3885895417202362,0.2525596503907784,0.34118476409331405,0.6277095809822261
2022-02-09,1.2771861731386085,1.1896661648334574,0.923695510156201,0.9623910078764577,0.8136614140734616,0.5476758222574327,0.4071625946967743,0.2738733772321321,0.4031499381602615,0.8170798527333725
2022-02-16,1.3043800718166143,1.1749326275522505,0.8951776500878795,0.9653730085205698,0.7937286559870687,0.5163621674685572,0.3805412187637363,0.2570467507784318,0.3951220613580659,0.816118582318392
2022-02-23,1.0803394292989537,0.8842801193684402,0.6413484700471455,0.7395361597398105,0.6337994172782753,0.38734990973839006,0.2618800469691873,0.16762525019591,0.2839861418776702,0.5709946264983803
